"","year","state","region","avg","med","total","max","min","pct_chg","nat_avg","pct_diff","nat_pct_chg"
"1",1975,"ARKANSAS","south",46.984,46.4,3523.8,75,26,NA,67.0715251797806,-29.9494086737068,NA
"2",1975,"ILLINOIS","mid",106.323529411765,107.5,10845,146,71,NA,67.0715251797806,58.5226057209401,NA
"3",1975,"INDIANA","mid",92.270652173913,90,8488.9,130.1,58,NA,67.0715251797806,37.5705292619899,NA
"4",1975,"IOWA","mid",88.1333333333333,90.6,8725.2,115,55,NA,67.0715251797806,31.4020116541229,NA
"5",1975,"KANSAS","mid",76.0761904761905,85,7988,126,37,NA,67.0715251797806,13.4254667271595,NA
"6",1975,"KENTUCKY","mid",74.6333333333333,73.75,8956,97,50,NA,67.0715251797806,11.2742451186011,NA
"7",1975,"MINNESOTA","north",60.9951219512195,61.05,5001.6,104,27.9,NA,67.0715251797806,-9.05958707853108,NA
"8",1975,"MISSOURI","mid",61.3649122807018,58.6,6995.6,100.6,45.6,NA,67.0715251797806,-8.50824978824128,NA
"9",1975,"NEBRASKA","mid",82.9408602150538,84,7713.5,122.7,34.5,NA,67.0715251797806,23.6603163454781,NA
"10",1975,"NORTH DAKOTA","north",42.7409090909091,40.5,1880.6,80,20,NA,67.0715251797806,-36.2756266890532,NA
"11",1975,"OKLAHOMA","south",47.0789473684211,44.15,1789,99.6,21,NA,67.0715251797806,-29.8078473059482,NA
"12",1975,"SOUTH DAKOTA","north",34.7615384615385,28.6,2259.5,89.3,18,NA,67.0715251797806,-48.1724347726363,NA
"13",1975,"TENNESSEE","south",58.2631578947368,57,5535,80,41,NA,67.0715251797806,-13.1327970572215,NA
"14",1975,"TEXAS","south",59.6854961832061,43.1,7818.8,139.3,17.6,NA,67.0715251797806,-11.0121679457516,NA
"15",1975,"WISCONSIN","north",73.8208955223881,72.2,4946,100.9,50,NA,67.0715251797806,10.0629444827983,NA
"16",1976,"ARKANSAS","south",52.7266666666667,50,3954.5,82.5,38,12.2226006016232,69.5544711781998,-24.19370635199,3.70193758344368
"17",1976,"ILLINOIS","mid",98.3921568627451,98,10036,143,52,-7.45965882895344,69.5544711781998,41.4605778694839,3.70193758344368
"18",1976,"INDIANA","mid",107.459782608696,107.3,9886.3,130.4,83.2,16.4614967781456,69.5544711781998,54.4973037511589,3.70193758344368
"19",1976,"IOWA","mid",91.8161616161616,94.5,9089.8,117.6,52.8,4.17870077476734,69.5544711781998,32.0061242086464,3.70193758344368
"20",1976,"KANSAS","mid",82.3076923076923,85.5,8560,136,37,8.19113285312585,69.5544711781998,18.3355877968197,3.70193758344368
"21",1976,"KENTUCKY","mid",94.3916666666667,95,11327,116,65,26.4738722644037,69.5544711781998,35.7089847248403,3.70193758344368
"22",1976,"MINNESOTA","north",50.4061728395062,46.9,4082.9,103.3,16.1,-17.3603212404129,69.5544711781998,-27.5299315979779,3.70193758344368
"23",1976,"MISSOURI","mid",56.3035087719298,51,6418.6,105.1,33.3,-8.24804162616502,69.5544711781998,-19.0512014279007,3.70193758344368
"24",1976,"NEBRASKA","mid",83.7172043010753,87.3,7785.7,122.4,35.1,0.93602126142478,69.5544711781998,20.3620743324901,3.70193758344368
"25",1976,"NORTH DAKOTA","north",33.82,35,1183.7,53.9,18.5,-20.8720621078379,69.5544711781998,-51.3762387563086,3.70193758344368
"26",1976,"OKLAHOMA","south",54.3,46.7,1846.2,112.4,28.3,15.3381777529346,69.5544711781998,-21.931690256285,3.70193758344368
"27",1976,"SOUTH DAKOTA","north",27.3666666666667,23.65,1806.2,96.1,10,-21.2731430257431,69.5544711781998,-60.6543386742848,3.70193758344368
"28",1976,"TENNESSEE","south",78.1052631578947,78,7420,104,62,34.0560072267389,69.5544711781998,12.2936625566279,3.70193758344368
"29",1976,"TEXAS","south",66.5847222222222,50.55,9588.2,148.7,18.2,11.5593008020554,69.5544711781998,-4.26967368980357,3.70193758344368
"30",1976,"WISCONSIN","north",65.6194029850746,67.1,4396.5,87.8,41.9,-11.109987868985,69.5544711781998,-5.65753448551638,3.70193758344368
"31",1977,"ARKANSAS","south",49.5533333333333,47,3716.5,75.8,35,-6.01845998229864,76.8529904639312,-35.5219191417284,10.4932424358923
"32",1977,"ILLINOIS","mid",99.7058823529412,97,10170,130,62,1.33519330410523,76.8529904639312,29.7358525036646,10.4932424358923
"33",1977,"INDIANA","mid",101.267391304348,101.3,9316.6,121.6,84.1,-5.76251985070249,76.8529904639312,31.7676653738996,10.4932424358923
"34",1977,"IOWA","mid",82.5010101010101,86.8,8167.6,123.7,18.3,-10.1454377434047,76.8529904639312,7.34912148894149,10.4932424358923
"35",1977,"KANSAS","mid",90.2788461538462,92.5,9389,121,40,9.68457943925234,76.8529904639312,17.4695293037634,10.4932424358923
"36",1977,"KENTUCKY","mid",88.2265486725664,89,9969.6,102,70,-6.53142190599484,76.8529904639312,14.7991094946046,10.4932424358923
"37",1977,"MINNESOTA","north",89.4440476190476,92.95,7513.3,129.8,52.7,77.4466153259413,76.8529904639312,16.3833015203562,10.4932424358923
"38",1977,"MISSOURI","mid",74.8963963963964,76,8313.5,108.3,35.6,33.0226091233164,76.8529904639312,-2.54589191093748,10.4932424358923
"39",1977,"NEBRASKA","mid",95.847311827957,100,8913.8,133,30.5,14.4893843841915,76.8529904639312,24.715136326335,10.4932424358923
"40",1977,"NORTH DAKOTA","north",53.5217391304348,49.4,2462,100,15,58.2546987889852,76.8529904639312,-30.3582868963912,10.4932424358923
"41",1977,"OKLAHOMA","south",48.4796296296296,40,2617.9,103.3,22.2,-10.7189141259123,76.8529904639312,-36.9190068766651,10.4932424358923
"42",1977,"SOUTH DAKOTA","north",54.5484848484848,51.6,3600.2,102.2,23,99.3245487764367,76.8529904639312,-29.0223002134372,10.4932424358923
"43",1977,"TENNESSEE","south",64.1894736842105,63,6098,96,43,-17.8167115902965,76.8529904639312,-16.4775849362217,10.4932424358923
"44",1977,"TEXAS","south",59.9047619047619,50,8806,122.2,26.5,-10.0322718102906,76.8529904639312,-22.0527899524267,10.4932424358923
"45",1977,"WISCONSIN","north",100.43,101.1,7030.1,119.9,80,53.0492437165927,76.8529904639312,30.6780639162428,10.4932424358923
"46",1978,"ARKANSAS","south",56.4102564102564,55,2200,88,34,13.8374608036925,81.578653301079,-30.8516944965181,6.14896415691941
"47",1978,"ILLINOIS","mid",102.607843137255,107,10466,133,55,2.91052114060963,81.578653301079,25.7778094945553,6.14896415691941
"48",1978,"INDIANA","mid",106.542391304348,107.9,9801.9,129.9,78.6,5.20898181740119,81.578653301079,30.6008214074535,6.14896415691941
"49",1978,"IOWA","mid",112.678787878788,114.6,11155.2,131.3,88.7,36.5786767226603,81.578653301079,38.1228830328062,6.14896415691941
"50",1978,"KANSAS","mid",84.9904761904762,93,8924,135,25,-5.85781740537307,81.578653301079,4.18224958532389,6.14896415691941
"51",1978,"KENTUCKY","mid",83.78,84,9215.8,104,43,-5.03992136093724,81.578653301079,2.69843471281216,6.14896415691941
"52",1978,"MINNESOTA","north",91.9630952380952,90.6,7724.9,127.9,50,2.8163390254615,81.578653301079,12.7293618082794,6.14896415691941
"53",1978,"MISSOURI","mid",82.3919642857143,84.9,9227.9,114.1,48.8,10.0079152669067,81.578653301079,0.996965445891373,6.14896415691941
"54",1978,"NEBRASKA","mid",108.254838709677,107.3,10067.7,136.4,68.8,12.9450963674303,81.578653301079,32.6999580517047,6.14896415691941
"55",1978,"NORTH DAKOTA","north",59.9102040816327,60,2935.6,110,25,11.9362058389562,81.578653301079,-26.5614205955025,6.14896415691941
"56",1978,"OKLAHOMA","south",45.4611111111111,43.3,2454.9,90.8,22.9,-6.22636464341648,81.578653301079,-44.2732758245841,6.14896415691941
"57",1978,"SOUTH DAKOTA","north",61.4545454545455,59,4056,109.2,34.5,12.6604077551247,81.578653301079,-24.6683501531489,6.14896415691941
"58",1978,"TENNESSEE","south",68.6526315789474,70,6522,98,43,6.95309937684485,81.578653301079,-15.8448579365807,6.14896415691941
"59",1978,"TEXAS","south",64.6616541353384,55.1,8600,135.2,22.6,7.94075809555688,81.578653301079,-20.7370414700348,6.14896415691941
"60",1978,"WISCONSIN","north",93.92,93.25,6574.4,111.8,80,-6.48212685452555,81.578653301079,15.1281569375426,6.14896415691941
"61",1979,"ARKANSAS","south",54.8085106382979,55,2576,73,43,-2.83945841392649,92.5857580970491,-40.8024389875955,13.4926287093102
"62",1979,"ILLINOIS","mid",119.960784313725,123.5,12236,146,89,16.9119052168928,92.5857580970491,29.5672107452873,13.4926287093102
"63",1979,"INDIANA","mid",108.367391304348,107.55,9969.8,132.1,81.9,1.71293320682724,92.5857580970491,17.0454220299804,13.4926287093102
"64",1979,"IOWA","mid",125.617171717172,127.2,12436.1,144.1,97.7,11.4825372920252,92.5857580970491,35.6765600876745,13.4926287093102
"65",1979,"KANSAS","mid",107.990291262136,109,11123,140,62,27.0616380829703,92.5857580970491,16.6381239206787,13.4926287093102
"66",1979,"KENTUCKY","mid",96.1918918918919,96,10677.3,116,70,14.8148626066984,92.5857580970491,3.89491199182367,13.4926287093102
"67",1979,"MINNESOTA","north",88.8915662650602,87,7378,126,55,-3.33995823551037,92.5857580970491,-3.99002169223106,13.4926287093102
"68",1979,"MISSOURI","mid",94.3571428571429,95.45,10568,122.8,63.1,14.5222640037278,92.5857580970491,1.91323676178902,13.4926287093102
"69",1979,"NEBRASKA","mid",111.515053763441,109.8,10370.9,138.3,64.2,3.01161139088373,92.5857580970491,20.445148428282,13.4926287093102
"70",1979,"NORTH DAKOTA","north",68.1166666666667,71,2860.9,125,25,13.6979379570332,92.5857580970491,-26.4285695049704,13.4926287093102
"71",1979,"OKLAHOMA","south",96.3169811320755,95,5104.8,123.4,80,111.866755514769,92.5857580970491,4.03001834376655,13.4926287093102
"72",1979,"SOUTH DAKOTA","north",68.6136363636364,66.1,4528.5,105.1,39.1,11.6494082840237,92.5857580970491,-25.891802612109,13.4926287093102
"73",1979,"TENNESSEE","south",81.8631578947368,83,7777,103,63,19.2425636307881,92.5857580970491,-11.5812630610776,13.4926287093102
"74",1979,"TEXAS","south",71.5575539568345,58.2,9946.5,149,29,10.6645892588255,92.5857580970491,-22.7121369122156,13.4926287093102
"75",1979,"WISCONSIN","north",94.6185714285714,95.6,6623.3,120.6,71.5,0.743794110489171,92.5857580970491,2.19560046091706,13.4926287093102
"76",1980,"ARKANSAS","south",27.462962962963,27,1483,40,20,-49.8928858983207,68.9541087480167,-60.1721152494008,-25.5240652933484
"77",1980,"ILLINOIS","mid",85.2549019607843,88,8696,129,41,-28.9310232101994,68.9541087480167,23.6400607719209,-25.5240652933484
"78",1980,"INDIANA","mid",96.1478260869565,97.05,8845.6,119.1,66.8,-11.27605368212,68.9541087480167,39.4374140028631,-25.5240652933484
"79",1980,"IOWA","mid",108.085858585859,114.5,10700.5,139.1,54.8,-13.9561438071421,68.9541087480167,56.7504250991677,-25.5240652933484
"80",1980,"KANSAS","mid",72.7608695652174,79.5,6694,137,20,-32.6227675517631,68.9541087480167,5.52071643926538,-25.5240652933484
"81",1980,"KENTUCKY","mid",71.9739130434783,77,8277,99,40,-25.1767361802507,68.9541087480167,4.37944068930977,-25.5240652933484
"82",1980,"MINNESOTA","north",87.1309523809524,88,7319,130,40,-1.98063096206224,68.9541087480167,26.3607839517736,-25.5240652933484
"83",1980,"MISSOURI","mid",40.6472727272727,33.85,4471.2,91.2,13.7,-56.9218911293098,68.9541087480167,-41.051703132278,-25.5240652933484
"84",1980,"NEBRASKA","mid",85.0075268817204,89.1,7905.7,117.6,26.1,-23.7703574424592,68.9541087480167,23.2813075611908,-25.5240652933484
"85",1980,"NORTH DAKOTA","north",51.5864864864865,51.4,1908.7,90,20,-24.2674531639543,68.9541087480167,-25.1872188283918,-25.5240652933484
"86",1980,"OKLAHOMA","south",52.9207547169811,49.2,2804.8,88.1,27.5,-45.0556339131797,68.9541087480167,-23.2522097988784,-25.5240652933484
"87",1980,"SOUTH DAKOTA","north",51.321875,45.25,3284.6,100,16,-25.2016396157668,68.9541087480167,-25.5709689649551,-25.5240652933484
"88",1980,"TENNESSEE","south",45.6736842105263,44,4339,113,21,-44.2072778706442,68.9541087480167,-33.7622006290669,-25.5240652933484
"89",1980,"TEXAS","south",58.3481751824818,50,7993.7,129.4,17,-18.4597964071285,68.9541087480167,-15.3811480680475,-25.5240652933484
"90",1980,"WISCONSIN","north",99.9885714285714,100.3,6999.2,123.3,69.6,5.67541859797986,68.9541087480167,45.0074161555273,-25.5240652933484
"91",1981,"ARKANSAS","south",59.6981132075472,60,3164,81,43,117.376811409814,92.5709663787179,-35.5109754787309,34.2501093256179
"92",1981,"ILLINOIS","mid",118.058823529412,123,12042,150,70,38.4774609015639,92.5709663787179,27.5333164897731,34.2501093256179
"93",1981,"INDIANA","mid",104.51847826087,104.9,9615.7,125,70.5,8.70602333363479,92.5709663787179,12.9063272746588,34.2501093256179
"94",1981,"IOWA","mid",124.429292929293,126,12318.5,145,92.4,15.1207887481893,92.5709663787179,34.4150307562299,34.2501093256179
"95",1981,"KANSAS","mid",114.809523809524,119,12055,159,45,57.7902030247414,92.5709663787179,24.0232529709429,34.2501093256179
"96",1981,"KENTUCKY","mid",92.6086956521739,93,10650,113,73,28.6698079014135,92.5709663787179,0.0407571346956019,34.2501093256179
"97",1981,"MINNESOTA","north",100.10843373494,96,8309,133,65,14.8942264480795,92.5709663787179,8.14236650116112,34.2501093256179
"98",1981,"MISSOURI","mid",96.0789473684211,94.9,10953,122.1,70,136.372432692036,92.5709663787179,3.78950455734859,34.2501093256179
"99",1981,"NEBRASKA","mid",112.283870967742,110.8,10442.4,147.7,61.8,32.0869752204106,92.5709663787179,21.294910661704,34.2501093256179
"100",1981,"NORTH DAKOTA","north",65.2930232558139,69.5,2807.6,112.7,18,26.5700141701219,92.5709663787179,-29.4670609911394,34.2501093256179
"101",1981,"OKLAHOMA","south",59.3238095238095,54.4,2491.6,122.5,28,12.0993263249396,92.5709663787179,-35.9153178966401,34.2501093256179
"102",1981,"SOUTH DAKOTA","north",63.6954545454545,58.65,4203.9,120.6,30.3,24.1097573801708,92.5709663787179,-31.1928382762372,34.2501093256179
"103",1981,"TENNESSEE","south",79.7684210526316,79,7578,122,59,74.6485365291542,92.5709663787179,-13.8299791251068,34.2501093256179
"104",1981,"TEXAS","south",95.8196078431372,90.05,9773.6,159.2,60,64.2204019979459,92.5709663787179,3.50935243684158,34.2501093256179
"105",1981,"WISCONSIN","north",102.07,101.95,7144.9,124.3,64.4,2.0816664761687,92.5709663787179,10.2613529844989,34.2501093256179
"106",1982,"ARKANSAS","south",80.7291666666667,83,3875,114,55,35.2290086388538,93.4508298438912,-13.6132158467463,0.950474538176094
"107",1982,"ILLINOIS","mid",124.078431372549,127.5,12656,148,89,5.09882079388806,93.4508298438912,32.7740284166775,0.950474538176094
"108",1982,"INDIANA","mid",121.996739130435,123.3,11223.7,147.6,96.5,16.7226514970309,93.4508298438912,30.5464481527123,0.950474538176094
"109",1982,"IOWA","mid",116.780808080808,121.4,11561.3,138.1,78.6,-6.14685229532816,93.4508298438912,24.9649770642909,0.950474538176094
"110",1982,"KANSAS","mid",99.8666666666667,101,10486,148,40,-13.0153463293239,93.4508298438912,6.86546800439663,0.950474538176094
"111",1982,"KENTUCKY","mid",95.2456140350877,95.5,10858,123,74,2.84737665760648,93.4508298438912,1.92056527929685,0.950474538176094
"112",1982,"MINNESOTA","north",97.7258823529412,101,8306.7,138,50,-2.37997069088799,93.4508298438912,4.57465441044391,0.950474538176094
"113",1982,"MISSOURI","mid",92.4938596491228,92.05,10544.3,141,55.7,-3.73139779055967,93.4508298438912,-1.02403605871341,0.950474538176094
"114",1982,"NEBRASKA","mid",107.769892473118,108.5,10022.6,135.8,66.8,-4.0201486248372,93.4508298438912,15.322563377069,0.950474538176094
"115",1982,"NORTH DAKOTA","north",55.7541666666667,51.5,2676.2,91.3,35,-14.6093045068148,93.4508298438912,-40.3385001933064,0.950474538176094
"116",1982,"OKLAHOMA","south",72.3477272727273,65.35,3183.3,134.9,44.5,21.9539470803719,93.4508298438912,-22.5820387110703,0.950474538176094
"117",1982,"SOUTH DAKOTA","north",66.1484848484848,62.85,4365.8,108,27.4,3.85118580365849,93.4508298438912,-29.215733066271,0.950474538176094
"118",1982,"TENNESSEE","south",86.2765957446808,86,8110,129,68,8.15883604835948,93.4508298438912,-7.67701486567302,0.950474538176094
"119",1982,"TEXAS","south",84.7555555555556,74.7,8390.8,164.5,28.3,-11.5467517939483,93.4508298438912,-9.30465176484895,0.950474538176094
"120",1982,"WISCONSIN","north",99.7928571428571,99.85,6985.5,124.5,74,-2.23096194488376,93.4508298438912,6.78648580174224,0.950474538176094
"121",1983,"ARKANSAS","south",64.6216216216216,65,2391,100,30,-19.9525719267655,70.6838141522249,-8.57649322311291,-24.3625612845797
"122",1983,"ILLINOIS","mid",69.8235294117647,74,7122,110,20,-43.7262958280657,70.6838141522249,-1.21708873633715,-24.3625612845797
"123",1983,"INDIANA","mid",68.6543478260869,71.1,6316.2,93.5,38.8,-43.7244402469774,70.6838141522249,-2.87118960752077,-24.3625612845797
"124",1983,"IOWA","mid",81.330303030303,87.8,8051.7,118,19.1,-30.3564478043127,70.6838141522249,15.0621312754145,-24.3625612845797
"125",1983,"KANSAS","mid",81.0380952380952,86,8509,141,26,-18.8537097081823,70.6838141522249,14.6487299957686,-24.3625612845797
"126",1983,"KENTUCKY","mid",45.0973451327434,44,5096,89,16,-52.6515256480683,70.6838141522249,-36.1984838061773,-24.3625612845797
"127",1983,"MINNESOTA","north",79.1058823529412,80,6724,117,32,-19.0532943286744,70.6838141522249,11.9151297955971,-24.3625612845797
"128",1983,"MISSOURI","mid",46.9394736842105,42.6,5351.1,104.3,22.9,-49.2512542321444,70.6838141522249,-33.5923305113084,-24.3625612845797
"129",1983,"NEBRASKA","mid",96.3612903225806,102,8961.6,130.2,44.8,-10.5860754694391,70.6838141522249,36.3272362680608,-24.3625612845797
"130",1983,"NORTH DAKOTA","north",52.702,50.25,2635.1,93,25,-5.47432927284958,70.6838141522249,-25.439790379024,-24.3625612845797
"131",1983,"OKLAHOMA","south",92.1230769230769,82.5,3592.8,160,50,27.3337537968581,70.6838141522249,30.3312194283692,-24.3625612845797
"132",1983,"SOUTH DAKOTA","north",56.369696969697,51.1,3720.4,116.4,30,-14.7830867195016,70.6838141522249,-20.2509122551042,-24.3625612845797
"133",1983,"TENNESSEE","south",50.7872340425532,49,4774,94,33,-41.134401972873,70.6838141522249,-28.1487075199739,-24.3625612845797
"134",1983,"TEXAS","south",78.2145833333333,67.8,7508.6,163.7,27.5,-7.71745542737283,70.6838141522249,10.6541635753981,-24.3625612845797
"135",1983,"WISCONSIN","north",97.0887323943662,97.1,6893.3,110.8,73.1,-2.70973777674276,70.6838141522249,37.3563856999504,-24.3625612845797
"136",1984,"ARKANSAS","south",86.7142857142857,90,3642,115,50,34.1877277887315,90.2772278636025,-3.94666765211258,27.7198025409058
"137",1984,"ILLINOIS","mid",107.147058823529,109,10929,137,63,53.4540859309183,90.2772278636025,18.6866958137163,27.7198025409058
"138",1984,"INDIANA","mid",114.6,114.2,10543.2,139.2,90.1,66.9231499952503,90.2772278636025,26.9423117124799,27.7198025409058
"139",1984,"IOWA","mid",109.2,112.8,10810.8,134.7,60.1,34.267297589329,90.2772278636025,20.9607368150332,27.7198025409058
"140",1984,"KANSAS","mid",104.307692307692,104,10848,178,29,28.7143929052496,90.2772278636025,15.54153220709,27.7198025409058
"141",1984,"KENTUCKY","mid",92.2456140350877,92.5,10516,120,69,104.547770525214,90.2772278636025,2.18037950219211,27.7198025409058
"142",1984,"MINNESOTA","north",93.3058823529412,95,7931,137,40,17.9506246281975,90.2772278636025,3.35483771601253,27.7198025409058
"143",1984,"MISSOURI","mid",73.7894736842105,70,8412,145.1,34.4,57.2013230924483,90.2772278636025,-18.2634697249487,27.7198025409058
"144",1984,"NEBRASKA","mid",113.744086021505,115.8,10578.2,148.4,63.6,18.0391894304589,90.2772278636025,25.9942166072693,27.7198025409058
"145",1984,"NORTH DAKOTA","north",51.1137254901961,47,2606.8,101,29,-3.01368925240773,90.2772278636025,-43.3813745727522,27.7198025409058
"146",1984,"OKLAHOMA","south",74.8547619047619,67.5,3143.9,135.4,40,-18.7448309317047,90.2772278636025,-17.0834509696531,27.7198025409058
"147",1984,"SOUTH DAKOTA","north",64.7307692307692,63,4207.5,118.3,26.9,14.8325655636697,90.2772278636025,-28.2977880882992,27.7198025409058
"148",1984,"TENNESSEE","south",91.8404255319149,92,8633,150,62,80.8336824465856,90.2772278636025,1.73155258009717,27.7198025409058
"149",1984,"TEXAS","south",75.6160714285714,59.3,8469,173,16.9,-3.32228568384443,90.2772278636025,-16.2401491295039,27.7198025409058
"150",1984,"WISCONSIN","north",100.948571428571,102.5,7066.4,127.1,70,3.97557877110486,90.2772278636025,11.8206371833792,27.7198025409058
"151",1985,"ARKANSAS","south",94.575,100,3783,140,35,9.06507413509061,99.3781095626995,-4.83316656337596,10.0810380585094
"152",1985,"ILLINOIS","mid",125.892156862745,126.5,12841,162,87,17.4947387684143,99.3781095626995,26.679967466394,10.0810380585094
"153",1985,"INDIANA","mid",121.052173913043,122.3,11136.8,145.9,93.6,5.63016920858943,99.3781095626995,21.8096967689543,10.0810380585094
"154",1985,"IOWA","mid",125.385858585859,125.3,12413.2,146.4,105,14.8222148222148,99.3781095626995,26.1705008654348,10.0810380585094
"155",1985,"KANSAS","mid",117.592233009709,121,12112,162,70,12.7359166022281,99.3781095626995,18.3281041742071,10.0810380585094
"156",1985,"KENTUCKY","mid",96.6842105263158,98.5,11022,115,65,4.81171548117154,99.3781095626995,-2.71075697478839,10.0810380585094
"157",1985,"MINNESOTA","north",97.9047619047619,106.5,8224,141,44,4.92882060149742,99.3781095626995,-1.482567604094,10.0810380585094
"158",1985,"MISSOURI","mid",94.6219298245614,94.5,10786.9,139,64,28.2322872087494,99.3781095626995,-4.78594306036517,10.0810380585094
"159",1985,"NEBRASKA","mid",123.223655913978,124.7,11459.8,150.5,67.1,8.33412111701424,99.3781095626995,23.9947675159129,10.0810380585094
"160",1985,"NORTH DAKOTA","north",52.5604651162791,47.5,2260.1,102.7,29,2.830432750124,99.3781095626995,-47.1106208927051,10.0810380585094
"161",1985,"OKLAHOMA","south",86.3309523809524,84.85,3625.9,127.1,60,15.3312764400903,99.3781095626995,-13.1288039580945,10.0810380585094
"162",1985,"SOUTH DAKOTA","north",70.2369230769231,75.7,4565.4,114.9,30,8.50623885918005,99.3781095626995,-29.3235468193231,10.0810380585094
"163",1985,"TENNESSEE","south",92.1382978723404,90.5,8661,140,63,0.32433684698252,99.3781095626995,-7.28511713718136,10.0810380585094
"164",1985,"TEXAS","south",91.4387387387387,82.9,10149.7,172.6,35,20.9250057709144,99.3781095626995,-7.98905398673506,10.0810380585094
"165",1985,"WISCONSIN","north",101.034285714286,99.95,7072.4,131.1,70.3,0.0849088644854445,99.3781095626995,1.66654020575958,10.0810380585094
"166",1986,"ARKANSAS","south",90.9761904761905,90,3821,125,46,-3.80524401142958,101.439939717191,-10.3152163439494,2.07473271886922
"167",1986,"ILLINOIS","mid",127.401960784314,131,12995,166,67,1.19928354489527,101.439939717191,25.5934902361969,2.07473271886922
"168",1986,"INDIANA","mid",120.229347826087,120.3,11061.1,135.8,97.9,-0.679728467782481,101.439939717191,18.5226925028547,2.07473271886922
"169",1986,"IOWA","mid",133.368686868687,134,13203.5,152.6,100.5,6.36660973802081,101.439939717191,31.4755186571601,2.07473271886922
"170",1986,"KANSAS","mid",122.895238095238,123,12904,177,67,4.50965590992012,101.439939717191,21.1507404656034,2.07473271886922
"171",1986,"KENTUCKY","mid",85.0175438596491,85,9692,125,50,-12.0667755398294,101.439939717191,-16.1892799851087,2.07473271886922
"172",1986,"MINNESOTA","north",109.40119047619,107,9189.7,148,60,11.7424610894942,101.439939717191,7.84824082229888,2.07473271886922
"173",1986,"MISSOURI","mid",100.920754716981,104.8,10697.6,137.3,64.5,6.65683410188145,101.439939717191,-0.511815170293752,2.07473271886922
"174",1986,"NEBRASKA","mid",124.588172043011,126.2,11586.7,153.8,70.8,1.10734916839736,101.439939717191,22.8196432197774,2.07473271886922
"175",1986,"NORTH DAKOTA","north",73.3365384615385,75.25,3813.5,117.7,33,39.5279480485887,101.439939717191,-27.7044735377436,2.07473271886922
"176",1986,"OKLAHOMA","south",88.4868421052632,82.75,3362.5,151.1,58,2.49723843517615,101.439939717191,-12.7692284203244,2.07473271886922
